procurement_id,vendor_name,contract_date,economic_object_code,description_eng,contract_value,commodity_type_en,solicitation_procedure_en,owner_org_en,award_criteria_en,is_IB,PSIB,is_Tech
2107734723,AEG FUEL,2023-10-17T00:00:00Z,1123.0,Aviation fuel,17873.38,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0106-4502667090,Richard & Cie inc,2023-11-06T00:00:00Z,1179.0,Miscellaneous manufactured articles,17871.62,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
FM75163/4502651950,ATCO Frontec Ltd,2023-10-05T00:00:00Z,859.0,Other Business services not Elsewhere Specified,17869.23,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
W3330-24-222,Rexel Canada Electrical,2023-10-16T00:00:00Z,1283.0,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),17863.9,Service,Competitive – Traditional,National Defence,Not applicable,False,None,True
W0106-4502672021,ARTOPEX  INC,2023-11-15T00:00:00Z,1173.0,"House furnishing, excluding furniture",17841.93,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W8482-242124/001/MRP4,Simex Defence Inc,2023-10-11T00:00:00Z,1271.0,Weapons (including parts),17838.14,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0100-4502654997,JAVELIN TECHNOLOGIES INC.,2023-10-13T00:00:00Z,583.0,License/Maintenance fees for application software (including COTS) and application development and delivery software,17827.9,Good,Competitive – Traditional,National Defence,Not applicable,False,None,True
2107787221,WOODWARD,2023-11-08T00:00:00Z,1123.0,Aviation fuel,17827.13,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W7714-4502643802,Nova Scotia International Air Show Association,2023-09-14T00:00:00Z,823.0,Conference fees,17825.0,Service,Non-Competitive,National Defence,Not applicable,False,None,False
W7714-4502652756,Canada Goose,2023-10-10T00:00:00Z,1152.0,Other clothing,17823.49,Good,Non-Competitive,National Defence,Not applicable,False,None,False
W0046-24-128,Strata Soil Sampling,2023-09-26T00:00:00Z,499.0,Other professional services not elsewhere specified,17806.87,Service,Competitive – Open Bidding,National Defence,Not applicable,False,None,False
4502653400,Interactive AV,2023-10-13T00:00:00Z,1283.0,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),17790.97,Good,Competitive – Traditional,National Defence,Not applicable,False,None,True
4502605779,Brendar Environmental,2023-06-22T00:00:00Z,705.0,Waste disposal,17786.2,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
w0002-4502629394,teel technologies canada,2023-08-17T00:00:00Z,1249.0,Other equipment and Parts,17777.16,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W6888-4502666178,Paladin Technologies,2023-11-02T00:00:00Z,1249.0,Other equipment and Parts,17770.82,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W7702-4502658611,WATERS LIMITED,2023-10-19T00:00:00Z,1130.0,"Inorganic and organic chemicals, including plastics, rubber and products, and excluding tires and tubes",17757.61,Service,Non-Competitive,National Defence,Not applicable,False,None,False
W355B-45026719588,KENT BUILDING SUPPLIES,2023-11-15T00:00:00Z,1141.0,Wood and articles of wood,17754.85,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502554171,Global Upholstery,2023-02-28T00:00:00Z,1231.0,"Office furniture and furnishings, including parts",17727.71,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0106-23W614,Insum Solutions,2023-12-18T00:00:00Z,473.0,Information technology and telecommunications consultants,17706.15,Service,Non-Competitive,National Defence,Not applicable,False,None,True
w6856-4502677259,Sani Bleu,2023-11-29T00:00:00Z,634.0,Commercial buildings,17706.15,Construction,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0117-230068,Global Total Office,2023-12-15T00:00:00Z,1231.0,"Office furniture and furnishings, including parts",17703.42,Good,Non-Competitive,National Defence,Not applicable,False,None,False
4502613213,Henry's Enterprises Inc,2023-07-12T00:00:00Z,1223.0,"Image/Video communications equipment (includes telepresence/video conferencing equipment, cabling, parts and peripherals)",17698.92,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0102-4502687862,Mi'kmaq Office Furniture & Interiors Inc.,2023-12-18T00:00:00Z,1231.0,"Office furniture and furnishings, including parts",17698.5,Good,Competitive – Traditional,National Defence,Not applicable,True,None,False
KA0107202400820,PREP CULINARY INC,2023-11-14T00:00:00Z,859.0,Other Business services not Elsewhere Specified,17697.83,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
WESFLS23-78872SC,TROY LIFE & FIRE SAFETY LTD,2023-12-14T00:00:00Z,645.0,Other buildings,17689.78,Service,Competitive – Open Bidding,National Defence,Not applicable,False,None,False
OB000150_KN81417,Tatham Engineering Limited,2023-11-16T00:00:00Z,423.0,Engineering consultants-Other,17687.89,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0133-4502666213,Solutions GTR Inc,2023-11-02T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",17666.71,Good,Competitive – Traditional,National Defence,Not applicable,False,None,True
4502687646,Grand and Toy,2023-12-18T00:00:00Z,1231.0,"Office furniture and furnishings, including parts",17665.68,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0134-4502673877,Parkland Corporation,2023-11-17T00:00:00Z,1124.0,Diesel fuel,17661.87,Good,Competitive – Traditional,National Defence,Not applicable,True,None,False
AA6795202400287,(TANNIS) SYSCO CANADA INC,2023-11-15T00:00:00Z,1112.0,"Meat, fish and their preparations",17654.35,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
20231986,Crombeen GmbH,2023-09-29T00:00:00Z,811.0,Contracted building cleaning,17650.32,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502654551,ameublement tanguay,2023-10-12T00:00:00Z,1173.0,"House furnishing, excluding furniture",17649.92,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502615029,A J Hanna Construction,2023-07-17T00:00:00Z,646.0,Residential buildings,17646.06,Construction,Competitive – Traditional,National Defence,Not applicable,False,None,False
W3555-4502665440,Konecranes Canada Inc,2023-11-01T00:00:00Z,448.0,Purchase of training packages and courses,17640.0,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
102D - 3 CRPG - 23/24,North Star Air Ltd.,2023-10-17T00:00:00Z,561.0,Rental of aircraft,17635.75,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0133-4502652426,Parkland Corp o/a Columbia Fuels,2023-10-06T00:00:00Z,1122.0,Gasoline,17635.14,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502649324,harnois energies inc,2023-09-20T00:00:00Z,1122.0,Gasoline,17632.57,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502661664,Acklands Grainger,2023-10-25T00:00:00Z,1212.0,Tools and implements,17628.2,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
2107737259,WOODWARD,2023-10-16T00:00:00Z,1123.0,Aviation fuel,17613.53,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502614619,A-1 SANITATION,2023-07-11T00:00:00Z,705.0,Waste disposal,17609.64,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
2107773358,AEG FUEL,2023-11-03T00:00:00Z,1123.0,Aviation fuel,17605.13,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W010H4D258,MCKESSON,2023-11-28T00:00:00Z,1132.0,Pharmaceutical and other medicinal products,17600.41,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0100AC020,FERO Waste and Recycling,2023-11-06T00:00:00Z,705.0,Waste disposal,17600.34,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502671758,HARNOIS ÉNERGIES,2023-11-15T00:00:00Z,1124.0,Diesel fuel,17596.7,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W690624011,ARCTIC FRESH PROJECTS INC,2023-07-10T00:00:00Z,859.0,Other Business services not Elsewhere Specified,17594.47,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0142 4502683405,Canadian Base Operators,2023-12-07T00:00:00Z,645.0,Other buildings,17581.45,Construction,Competitive – Traditional,National Defence,Not applicable,False,None,False
Y3726-00007,MG2 Énergie,2023-07-17T00:00:00Z,646.0,Residential buildings,17575.0,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
3699993/1,Woodward COnstruciton Ltd,2023-10-11T00:00:00Z,646.0,Residential buildings,17551.05,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502653482,Purespirit,2023-12-06T00:00:00Z,1283.0,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),17540.43,Good,Competitive – Traditional,National Defence,Not applicable,False,None,True
2BH3154067 - ITPRO #98925,DECISIVE GROUP INC.,2023-12-08T00:00:00Z,1283.0,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),17537.02,Good,Competitive – Traditional,National Defence,Not applicable,False,None,True
0102MN18238080,IRVING OIL LIMITED,2023-09-25T00:00:00Z,1123.0,Aviation fuel,17511.59,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W2037-24-0066,Staples Professional Inc.,2023-11-23T00:00:00Z,1172.0,Office and stationers supplies,17492.4,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
2BH3150478-ITPRO96425,PureSpirit,2023-09-12T00:00:00Z,1179.0,Miscellaneous manufactured articles,17490.67,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0100-4502652004,Global Upholstery Co. Inc.,2023-10-06T00:00:00Z,1231.0,"Office furniture and furnishings, including parts",17488.17,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
2107836636,WOODWARD,2023-11-29T00:00:00Z,1123.0,Aviation fuel,17486.63,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
0102MN17963351,IRVING OIL LIMITED,2023-06-27T00:00:00Z,1123.0,Aviation fuel,17466.58,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
20232307,Crombeen GmbH,2023-10-31T00:00:00Z,811.0,Contracted building cleaning,17463.01,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502671208-99586,Nisha Technologies Inc.,2023-11-15T00:00:00Z,1283.0,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),17458.5,Good,Competitive – Traditional,National Defence,Not applicable,True,None,True
w6894-4502688405,Ernst Hansch Construction,2023-12-20T00:00:00Z,665.0,Other equipment,17440.5,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
W3554-4502667331,MacKinnon and Olding,2023-11-06T00:00:00Z,665.0,Other equipment,17422.5,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
AA3048202400369,(TANNIS) SYSCO CANADA INC,2023-11-16T00:00:00Z,1142.0,Paper and paperboard,17422.2,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W355B4W178 - 4502663230,SOURCE ATLANTIC RADDALL,2023-10-27T00:00:00Z,1249.0,Other equipment and Parts,17412.29,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
112B - 3 CRPG - 23/24,North Star Air Ltd.,2023-11-07T00:00:00Z,561.0,Rental of aircraft,17396.06,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0106-4502658048,Tenaquip Limited,2023-10-19T00:00:00Z,1249.0,Other equipment and Parts,17375.6,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502663961,FFS DISTRIBUTORS,2023-10-30T00:00:00Z,473.0,Information technology and telecommunications consultants,17368.1,Good,Competitive – Traditional,National Defence,Not applicable,False,None,True
W3330-24-110,WebAge Solutions,2023-11-09T00:00:00Z,447.0,Tuition fees and costs of attending courses including seminars not elsewhere specified,17345.5,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502657820,Frost Fighter,2023-10-19T00:00:00Z,1249.0,Other equipment and Parts,17319.75,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W7714-4502662498,Fisher Scientific Company,2023-10-26T00:00:00Z,1130.0,"Inorganic and organic chemicals, including plastics, rubber and products, and excluding tires and tubes",17319.75,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502684298,Nikon Canada Inc,2023-12-12T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",17314.82,Good,Competitive – Traditional,National Defence,Not applicable,False,None,True
W0100AC030,Miller Waste,2023-11-27T00:00:00Z,705.0,Waste disposal,17310.26,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
2107747683,WOODWARD,2023-10-23T00:00:00Z,1123.0,Aviation fuel,17310.13,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W307B 24 4J015,Shipping Consultants Associated Ltd,2023-10-26T00:00:00Z,859.0,Other Business services not Elsewhere Specified,17305.66,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
CW2306567/4502669844,Robinson Septic & Waste Inc,2023-11-09T00:00:00Z,630.0,Office buildings,17281.91,Construction,Competitive – Traditional,National Defence,Not applicable,False,None,False
W6888-4502673065,TROJAN TECHNOLOGIES,2023-11-16T00:00:00Z,1249.0,Other equipment and Parts,17277.7,Good,Non-Competitive,National Defence,Not applicable,False,None,False
W8561-4502687606,The Knowledge Academy,2023-12-18T00:00:00Z,859.0,Other Business services not Elsewhere Specified,17277.7,Service,Competitive – Open Bidding,National Defence,Not applicable,False,None,False
4502683296,Falcon Equipment,2023-12-07T00:00:00Z,1271.0,Weapons (including parts),17274.32,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
SY6931202400082,SYSCO,2023-10-12T00:00:00Z,1112.0,"Meat, fish and their preparations",17270.61,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502658791,Nick Mahoney Construction Ltd,2023-10-20T00:00:00Z,645.0,Other buildings,17250.0,Construction,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502666816,LIFTOW LIMITED,2023-11-07T00:00:00Z,1219.0,Other machinery and parts,17250.0,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W3330-24-452 - SSC ITPRO 100146,Hypertec,2023-12-11T00:00:00Z,1283.0,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),17246.25,Good,Competitive – Traditional,National Defence,Not applicable,False,None,True
W3934-23-A398,Resto Mobile Marielle Paquet,2023-11-17T00:00:00Z,859.0,Other Business services not Elsewhere Specified,17246.25,Service,Non-Competitive,National Defence,Not applicable,False,None,False
W6856-4502656420,EPM MECANIC,2023-10-17T00:00:00Z,634.0,Commercial buildings,17246.25,Construction,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502656017,PETRO MONTESTRIE INC,2023-10-16T00:00:00Z,1124.0,Diesel fuel,17243.95,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502650864,Harnois Énergies Inc,2023-10-04T00:00:00Z,1124.0,Diesel fuel,17243.41,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0501-24-R035,Dannys Inn & Suites Hotel,2023-12-05T00:00:00Z,859.0,Other Business services not Elsewhere Specified,17243.1,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502666266,Mathews Equipement Ltd.,2023-11-02T00:00:00Z,533.0,"Rental of machinery, office furniture and fixtures and other equipment",17243.06,Service,Competitive – Open Bidding,National Defence,Not applicable,False,None,False
4502665573,Asbestos Abatement Limited,2023-11-01T00:00:00Z,422.0,Engineering consultants-Construction,17239.36,Construction,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502655548,royce's parts and equipment ltd,2023-10-16T00:00:00Z,1263.0,Road motor vehicles Parts,17234.14,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502678639,Donna Cona,2023-11-28T00:00:00Z,1283.0,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),17226.96,Good,Competitive – Traditional,National Defence,Not applicable,False,None,True
2107734080,AEG FUEL,2023-09-29T00:00:00Z,1123.0,Aviation fuel,17222.82,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
KN80476,DeWolfe & Morse Surveying Limited,2023-05-05T00:00:00Z,859.0,Other Business services not Elsewhere Specified,17215.5,Service,Competitive – Open Bidding,National Defence,Not applicable,False,None,False
W6856-4502685300,WOLSELEY CANADA INC.,2023-12-12T00:00:00Z,1241.0,"Plumbing equipment and fittings, including parts",17202.01,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W3555-4202626829,Fluidseal,2023-08-11T00:00:00Z,1249.0,Other equipment and Parts,17192.7,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502665666,W.O. STINSON,2023-11-01T00:00:00Z,1125.0,Light fuel oil,17178.67,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
2BH3148919,Hypertechnologie Ciara Inc.,2023-11-10T00:00:00Z,1282.0,"Computer equipment related to production and operations (P&O) environment-All servers, storage, printers, etc. (includes all related parts and peripherals)",17176.0,Good,Competitive – Traditional,National Defence,Not applicable,False,None,True
2107797408,SHELL,2023-11-10T00:00:00Z,1123.0,Aviation fuel,17167.58,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W3010-24-E014,ShowSDT,2023-11-29T00:00:00Z,570.0,Rental-Other,17153.12,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0134-24L014,COMMUNICATION RESEARCH ASSOCIATES INC,2023-09-01T00:00:00Z,254.0,Public servant travel-Employee training,17150.0,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0103-OPS-23-0015,FEDERAL EXPRESS CANADA CORPORATION,2023-09-20T00:00:00Z,210.0,Transportation of things not elsewhere specified,17142.41,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0100-4502661237,Maritime Air Charter limited,2023-10-25T00:00:00Z,253.0,Public servant travel-Support internal governance,17129.74,Service,Non-Competitive,National Defence,Not applicable,False,None,False
W0102-4502675026,Mi'kmaq Office Furniture & Interiors Inc.,2023-11-21T00:00:00Z,1231.0,"Office furniture and furnishings, including parts",17123.5,Good,Competitive – Traditional,National Defence,Not applicable,True,None,False
4502622139,ADB Safegate Canada Inc.,2023-08-01T00:00:00Z,422.0,Engineering consultants-Construction,17103.97,Good,Non-Competitive,National Defence,Not applicable,False,None,False
4502655968,Workrite Ergonomics,2023-10-16T00:00:00Z,1231.0,"Office furniture and furnishings, including parts",17094.75,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502628529,Mid-West Pump (90) Ltd.,2023-08-16T00:00:00Z,611.0,Waterworks and sewage systems,17087.31,Construction,Competitive – Traditional,National Defence,Not applicable,False,None,False
w8484-240529,Advanced Chippewa Technologies,2023-10-17T00:00:00Z,583.0,License/Maintenance fees for application software (including COTS) and application development and delivery software,17085.6,Service,Non-Competitive,National Defence,Not applicable,False,None,True
4502684058,CADEX INCORPORATE,2023-12-08T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",17078.22,Good,Non-Competitive,National Defence,Not applicable,False,None,True
CW2297742-4502626757,HOmestar Inc,2023-08-11T00:00:00Z,630.0,Office buildings,17069.01,Construction,Competitive – Traditional,National Defence,Not applicable,False,None,False
114 - 3CRPG - 23/24,Air Bravo Corp,2023-11-22T00:00:00Z,561.0,Rental of aircraft,17050.0,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0106-4502657276,Pedlex,2023-10-18T00:00:00Z,1173.0,"House furnishing, excluding furniture",17049.55,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502592738,PRICES LOCK & SAFE,2023-05-30T00:00:00Z,1160.0,Ferrous metals,17025.44,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502655102,PETRO MONTESTRIE INC,2023-10-13T00:00:00Z,1122.0,Gasoline,17014.46,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W3555-4502611204,Swagelok Canada,2023-07-06T00:00:00Z,448.0,Purchase of training packages and courses,17010.0,Service,Non-Competitive,National Defence,Not applicable,False,None,False
W3554-4502669836,MacKinnon & Olding,2023-11-09T00:00:00Z,675.0,Ships and boats,17004.93,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
CW2251162/4502637926,Value Master Builders,2023-09-06T00:00:00Z,645.0,Other buildings,17000.25,Construction,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502662906,XYLEM WATER SOLUTIONS,2023-10-27T00:00:00Z,1121.0,"Salt, sulphur, ores, earth and stone",16998.82,Good,Non-Competitive,National Defence,Not applicable,False,None,False
W1786-4502659930,Northern Micro Incl,2023-10-24T00:00:00Z,1283.0,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),16978.25,Good,Competitive – Traditional,National Defence,Not applicable,False,None,True
2107774136,AEG FUEL,2023-11-03T00:00:00Z,1123.0,Aviation fuel,16977.03,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
JY0105202400777,MULDER MEATS (1983),2023-10-09T00:00:00Z,1112.0,"Meat, fish and their preparations",16963.74,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
2107797998,AEG FUEL,2023-11-09T00:00:00Z,1123.0,Aviation fuel,16961.41,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502656529,Quality Hotel St-Jean-Sur-Richelieu,2023-10-17T00:00:00Z,510.0,Rental of residential buildings,16950.0,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W3330-24-325,Interactive Audio Visual Inc,2023-10-11T00:00:00Z,1223.0,"Image/Video communications equipment (includes telepresence/video conferencing equipment, cabling, parts and peripherals)",16950.0,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W8486 - 4502677437,Guillevin International,2023-11-24T00:00:00Z,1249.0,Other equipment and Parts,16948.19,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W13CF-4502653616,Grand & Toy,2023-10-10T00:00:00Z,1231.0,"Office furniture and furnishings, including parts",16941.42,Good,Non-Competitive,National Defence,Not applicable,False,None,False
4502670626,tenaquip,2023-11-10T00:00:00Z,1212.0,Tools and implements,16918.67,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
3711476/1,2086370 ONTARIO INC,2023-12-29T00:00:00Z,646.0,Residential buildings,16916.27,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
W3937-240044,Johnston Little Food Services Inc.,2023-09-06T00:00:00Z,859.0,Other Business services not Elsewhere Specified,16898.0,Good,Competitive – Open Bidding,National Defence,Not applicable,False,None,False
4502669139,PRODUITS SANITAIRES LÉPINE,2023-11-08T00:00:00Z,1241.0,"Plumbing equipment and fittings, including parts",16896.59,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502682535,BDI,2023-12-06T00:00:00Z,1249.0,Other equipment and Parts,16892.76,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502663472,TRAFFIC LOGIXS CORPORATION,2023-10-30T00:00:00Z,1244.0,Radar equipment and parts,16873.92,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W7702-4502684234,Concept Controls Inc.,2023-12-08T00:00:00Z,1249.0,Other equipment and Parts,16872.45,Good,Non-Competitive,National Defence,Not applicable,False,None,False
4502660086,Forte Fitness Equipment LTD,2023-10-24T00:00:00Z,1159.0,"Miscellaneous textiles, headgear, umbrellas, etc.",16866.15,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W8482-231034/001/DMarP5,JHT Defense Inc.,2023-10-24T00:00:00Z,1179.0,Miscellaneous manufactured articles,16865.23,Good,Competitive – Open Bidding,National Defence,Not applicable,False,None,False
W3010-24-R002,Guy Restaurent Traiteur Inc,2023-12-04T00:00:00Z,859.0,Other Business services not Elsewhere Specified,16850.94,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
W8485-247746,JHT DEFENSE INC,2023-08-01T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",16828.89,Good,Competitive – Traditional,National Defence,Not applicable,False,None,True
W114V-4502664747,Advanced Chippewa Technologies Inc,2023-11-01T00:00:00Z,1283.0,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and peripherals),16820.54,Good,Competitive – Traditional,National Defence,Not applicable,True,None,True
4502645716,Romer Enviromental,2023-08-21T00:00:00Z,859.0,Other Business services not Elsewhere Specified,16815.76,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502683796,Universite Sainte Anne,2023-12-07T00:00:00Z,447.0,Tuition fees and costs of attending courses including seminars not elsewhere specified,16814.4,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502674356,APPLIED INDUSTRIAL TECHNOLOGIES,2023-11-20T00:00:00Z,1160.0,Ferrous metals,16813.28,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502674816,Hardisty Laundry Services,2023-11-20T00:00:00Z,859.0,Other Business services not Elsewhere Specified,16800.0,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502656118,GUILLEVIN,2023-10-16T00:00:00Z,1242.0,"Electric lighting, distribution and control equipment and Parts",16796.32,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0102-4502685991,Mi'kmaq Office Furniture & Interiors Inc.,2023-12-13T00:00:00Z,1231.0,"Office furniture and furnishings, including parts",16790.17,Good,Competitive – Traditional,National Defence,Not applicable,True,None,False
2107865876,SHELL,2023-12-01T00:00:00Z,1123.0,Aviation fuel,16778.79,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
2107787188,SHELL,2023-11-09T00:00:00Z,1123.0,Aviation fuel,16762.42,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502651176,Dunrite Roofing Ltd,2023-10-04T00:00:00Z,645.0,Other buildings,16747.5,Construction,Competitive – Traditional,National Defence,Not applicable,False,None,False
0102MNYYT00014859,WOODWARD AVIATION,2023-10-18T00:00:00Z,1123.0,Aviation fuel,16744.78,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502660246,Brenntag Canada,2023-10-24T00:00:00Z,1139.0,Miscellaneous Chemical products,16742.16,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W307B 24 4J009,Shipping Consultants Associated Ltd,2023-10-06T00:00:00Z,859.0,Other Business services not Elsewhere Specified,16737.99,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0100-4502656273,Correctional Services of Canada,2023-10-17T00:00:00Z,1246.0,Other furniture and fixtures including parts,16733.0,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
0102MNYQX00006671,WOODWARD AVIATION,2023-07-10T00:00:00Z,1123.0,Aviation fuel,16728.51,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W6854 - 4502650828,B & J Contracting,2023-10-04T00:00:00Z,1121.0,"Salt, sulphur, ores, earth and stone",16724.0,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
4502662638,ALBERTA CARPET CLEANING,2023-10-26T00:00:00Z,705.0,Waste disposal,16714.33,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0117 - 233081,National Test Pilot School,2023-10-07T00:00:00Z,447.0,Tuition fees and costs of attending courses including seminars not elsewhere specified,16710.72,Service,Non-Competitive,National Defence,Not applicable,False,None,False
W6369-4502685573,Production Case Company,2023-12-12T00:00:00Z,1289.0,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",16705.92,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0134-24L017,CONTINENTAL CHAIN & RIGGING,2023-09-08T00:00:00Z,1249.0,Other equipment and Parts,16703.63,Good,Competitive – Traditional,National Defence,Not applicable,False,None,False
W0130-23-TL07,ECCENTRIX (MONTREAL),2023-12-01T00:00:00Z,447.0,Tuition fees and costs of attending courses including seminars not elsewhere specified,16671.38,Service,Competitive – Traditional,National Defence,Not applicable,False,None,False
