Company ID,Company Code,Approval Date,Company Operating Name,Company Legal Name,Email,Phone Number,Fax Number,URL,City,Province,Address 1,Address 2,Postal Code,Company Description,Value of Contracts,Profile Link,Primary Industry NAICS Code,Alternate NAICS Codes,GSIN Codes
ACBD8310106B7643A10F37102455F604,7B2WGYYGWB8H,2023-10-31,Onaki Creation  d2k  in Joint Venture,Onaki-d2k JV,francois@onaki.ca,8193600959,,https://www.onaki.ca,Gatineau,Quebec,1266 rue Pasteur,,J8P7S3,#NAME?,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=ACBD8310106B7643A10F37102455F604, - ,,T005A - Graphic Design Services - including website | 
1CFE990426DD7C48E0633597D48E5D2C,4B2SVN5JGAVS,2024-07-17,Onaki Création S.E.N.C.  BRIGHOLME INC.  in Joint Venture,Onaki Création S.E.N.C.  BRIGHOLME INC.  in Joint Venture,francois@onaki.ca,819-360-0959,,https://www.onaki.ca,Gatineau,Quebec,24 Rue de Portneuf,,J8P7S7,Onak is Registered as an Indigenous Business and is a dynamic Consulting and project management firm providing professional services to Clients who require expertise and leadership,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=1CFE990426DD7C48E0633597D48E5D2C, - ,,N7510 - Office Supplies | N7520 - Office Devices and Accessories | N7530 - Stationery and Record Forms | 
F59C6C25F9E4E34FB1F595B9F1981979,7AYKAHJ699C1,,One Man Show Catering,Julian Jeremiah Tate,julian.tate@one-man-show.org,8076217825,,,Beardmore,Ontario,206 walker st,Box: 242,P0T1G0,One Man Show Catering is a mobile catering company providing catering services in the district on Thunder Bay and the municipality of Greenstone Ontario One Man Show Catering has the past experience of catering and serving for more than 200 ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=F59C6C25F9E4E34FB1F595B9F1981979, - ,,
BF207E7945DCBC428199791EDD2E016B,3AYKAHD0VNSU,,One Stop Container Sales,One Stop Container Sales,onestopcontainersales@gmail.com,778-539-7029,,,Chilliwack,British Columbia,P.O. Box 2541 Stn Sardis Main,Chilliwack,V2r 1A8,I buy and sell Shipping Containers I will also be modifying containers to customer needs My Location is Chilliwack BC I provide for BC,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=BF207E7945DCBC428199791EDD2E016B, - ,332439 - Other Metal Container Manufacturing | ,V505A - Storage and Warehousing | N9999 - Miscellaneous Items | 
F1C174F39EDF83459C9A69C0B199583B,BB5MR25VS8SR,2024-05-09,One Track Productions KCC Inc.,One Track Productions KCC Inc.,courtneyclace@gmail.com,5879893157,,https://onetackproductions.ca,Thunder Bay,Ontario,Mountdale Avenue,939,P7E 2Z8,We provide services to the entertainment industry in organizing and developing festivals and concerts We also provide services in consulting to sports organizations for major events,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=F1C174F39EDF83459C9A69C0B199583B, - ,,
F40BD1D2AF135B4889C73B1002B76203,3AYKAHER4W4P,,One-Eighty Remediation Inc.,One-Eighty Remediation Inc.,admin@180remediation.com,306 292 6768,,https://www.180remediation.com,Parkside,Saskatchewan,Box 89,,S0J2A0,water remediation services regenerative agriculture consulting services hazardous materials response decontamination services training,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=F40BD1D2AF135B4889C73B1002B76203, - ,562910 - Remediation Services | ,E199D - Environmental Services | 
97E049E364645173E0531B96D48E86D3,CAYKAHAY2H5D,,OneFeather,OneFeather Mobile Technologies Ltd,lawrence@onefeather.ca,(205)889-1582,,http://www.onefeather.ca,Victoria,British Columbia,209-852 Fort Street,,V8W1H8,We offer comprehensive end-to-end voting management services that can be tailored to elections referendums and ratifications Whatever your electoral needs we can help Here are just some of the services we can offer you and your organizationProvide ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=97E049E364645173E0531B96D48E86D3,517910 - Other Telecommunications,,R201A - General Office Help | R199X - Adjudication Services | D304A - Data Transmission Service | R019E - Business Services | U006C - Technical / Vocational Training | D399A - Miscellaneous Communications Services | R199B - Miscellaneous Business Services | D302A - Informatics Professional Services | T000H - Communication Writing and Editing Services | T003A - Advertising | T014A - Publications | T004B - Events Planning and Management | R123A - Organization Development | T099A - Publishing  Co-Publishing and Support Services - Paper and Electronic Format | L099B - Financial Management | B101A - Environmental Impact Studies | R199H - Consulting Services  Change Management / Organizational Development (CM/OD) | T000G - Communication Support Products | T005A - Graphic Design Services - including website | B302A - Feasibility Studies/Needs Analysis | 
B2FFA2BFAFF6844E96AA6EE027C55486,9B54S05TAV1G,2024-08-14,OneHoop,OneHoop Advisory Services Corporation,info@onehoop.ca,3065266998,,https://onehoop.ca/,Regina,Saskatchewan,486-B Hoffer Dr.,,S4N 6P6,OneHoop is committed to helping the corporate sector effectively implement the Truth and Reconciliation Calls to Action We guide our clients in the application of TRC principles norms and standards to general corporate policy and core operational ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=B2FFA2BFAFF6844E96AA6EE027C55486,541611 - Administrative Management and General Management Consulting Services,,R019F - Consulting Services | U099AB - Cross-Cultural Training | R019BF - Human Resource Services  Business Consulting/Change Management; Project Management Services | R019AB - Professional Services / Program Advisory Services | R199HD - Values and Ethics Services | R199B - Miscellaneous Business Services | 
5123D835A86CEC4E997CB807AC1EC44C,4AYKAHG6F4H4,,OnNation Inc,OnNation Inc,bpayne@OnNation.ca,705 761 9558,,https://OnNation.ca,Hiawatha First Nation,Ontario,168 Paudash Street,,K9J 0E6,OnNation Inc is one of a very few certified Indigenous owned companies with CCAB and CAMSC OnNation focuses on bringing its considerable experience as a contract service provider to both the Public and Private sectorASSIST CERTIFIED Indigenous ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=5123D835A86CEC4E997CB807AC1EC44C,517919 - All other telecommunications,,D307A - Systems Integration of Informatics Commodities and Services | D307AB - Informatics Systems Integration | 
97E049E361B35173E0531B96D48E86D3,CAYKAH73CY94,,Onotinikew IT Consultants,1214520 B.C. LTD.,info@onotec.ca,,,http://www.onotec.ca,Vancouver,British Columbia,2310 1644 Nelson St,,V6G2Y9,Onotinikew IT Consultants is an incorporated entity located in Vancouver BC The focus of the business is to provide solutions to organizations so that they are better aligned for reporting via business intelligence This will be provided with ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=97E049E361B35173E0531B96D48E86D3,541990 - All Other Professional  Scientific and Technical Services,,R123A - Organization Development | N5805 - Telephone and Telegraph Equipment | L099B - Financial Management | R114A - Logistics Support Services Military Aerospace Related | R199H - Consulting Services  Change Management / Organizational Development (CM/OD) | T000G - Communication Support Products | N5999 - Miscellaneous Electrical and Electronic Components | T019D - Survey Services  Interior and Exterior | N5985 - Antennas  Waveguides and Related Equipment | N7035 - ADP Support Equipment | N5820 - Radio and Television Communications Equipment  Except Airborne | N5810 - Communications Security Equipment and Components | N5995 - Cable  Cord  and Wire Assemblies  Communication Equipment | R010A - Internal and External Audits (Supply Arrangement PASS) | N7050 - ADP Components | D304A - Data Transmission Service | B206A - Energy Studies including Federal Buildings Initiative | R019E - Business Services | U006C - Technical / Vocational Training | R019U - Professional Services / Program Research Analysis | D399A - Miscellaneous Communications Services | R199B - Miscellaneous Business Services | N7045 - Computer Supplies | U003A - Reserve Training - Military | N5830 - Intercommunication and Public Address Systems  Except Airborne | N5930 - Switches | D302A - Informatics Professional Services | N7030 - ADP Software | N5836 - Video Recording and Reproduction Equipment | D317B - Information Retrieval Services  Database | N7520 - Office Devices and Accessories | D316B - Telecommunications Network Services | U008F - Training Analysis and Design Courses | 
FFBD437776BA2D47BBEADCCD2B3ED85D,9AYKAHHU3CK6,,OnSpec Solutions Inc.,OnSpec Solutions Inc.,info@onspecsolutions.com,3067374641,,https://www.onspecsolutions.com,Regina,Saskatchewan,2010 11th Ave.,7th Floor,S4P 0J3,OnSpec Solutions is a full recruitment solutions provider that has grown to become the best in class within our vertical  We are a Human Capital consulting services provider offering a range of solutions from recruitment process services back ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=FFBD437776BA2D47BBEADCCD2B3ED85D, - ,541612 - Human Resources Consulting Services | 911320 - Immigration Services | 911390 - Other Federal Labour  Employment and Immigration Services | ,
E7A092088DD54546B8B4D86E4B579F15,9AYKAHFFJ3T2,,Ontario sandblasting and Coating specialists,Ontario sandblasting and Coating specialists,obcspecialists@gmail.com,6135560337,,,Johnstown,Ontario,21 Burchell St,21 Burchell St,k0e1t1,Sandblasting and Coatings applicationMetal Restoration and painting,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=E7A092088DD54546B8B4D86E4B579F15, - ,332420 - Metal Tank (Heavy Gauge) Manufacturing | ,N4940D - Blast Cleaning Machines | 
E4EBEA6C241D4D4CB3029B197312AAFB,EB60SRW9UK66,2024-04-15,OPABIN SAND AND GRAVEL INC.,OPABIN SAND AND GRAVEL INC.,accounting@opabinconsulting.ca,587-830-0080,,,Glenevis,Alberta,NW 6 55 4 4W,,T0E 0X0,At Opabin we are a proudly First Nation owned and operated sand and gravel company dedicated to providing high-quality aggregate products to support a wide range of construction and infrastructure developmentsOur MissionOur mission is ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=E4EBEA6C241D4D4CB3029B197312AAFB, - ,212323 - Sand and Gravel Mining and Quarrying | ,N3820 - Mining  Rock Drilling  Earch Boring and Related Equipment | 
8BFDB1BE38ED024AABD4030A9FD0BAD6,CB8H215RRBQM,2024-08-28,Opawamow Group,Opawamow Group,jesse.stpierre@opawamowgroup.com,4163997512,,,Michipicoten,Ontario,3 Oaks Cove,,P0S1K0,Indigenous Engagement Consulting Firm dedicated to the economic and social benefit of indigenous communities across Canada,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=8BFDB1BE38ED024AABD4030A9FD0BAD6, - ,,
6B3B85631121D74FBCAFBE16E3D920BF,7AYKAHKTA84B,,ORAQUAN,ORAQUAN medias inc,neeganprod@gmail.com,5142265757,,https://neegansioui.com,Longueuil,Quebec,884 rue jean beliveau,,J4J3C1,Our services are designed to help clients tell their stories in a powerful and impactful way We specialize in video production and offer a wide range of services to support our clients specific needs includingConcept development We work ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=6B3B85631121D74FBCAFBE16E3D920BF, - ,,
3CD2520AEF662C41B1506ED246C5A785,1AYKAHJKFD68,,Orenda Films Inc.,Orenda Films Inc.,info@orendafilms.ca,2505746677,,https://orendafilms.ca,Kamloops,British Columbia,705-44 Whiteshield Crescent South,,V2E2J1,Indigenous Film Production and Video Solutions Specializing in Indigenous communications documentary storytelling corporate communications commercial production digital marketing and aerial imagery,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=3CD2520AEF662C41B1506ED246C5A785, - ,512110 - Motion Picture and Video Production | ,T009BH - Video Production Services | 
B98C2545C4C7624B865F1803D9F2BEA6,BAYKAHDX8RRR,,Orenda Group,Orenda Group Inc,info@orendagroup.ca,(613) 240-0165,,https://www.orendagroup.ca,Chesterville,Ontario,171 Main Street North,,K0C1H0,us on disruptive technologies and reinvent what is existing to make it betterOur focus is long term our approach is guided by our vision and principles and our goals no matter how big are closer day by day one solid step at a timeModular ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=B98C2545C4C7624B865F1803D9F2BEA6, - ,236220 - Commercial and Institutional Building Construction | ,N5410 - Prefabricated and Portable Buildings | 5139A - Construction Services  Not Elsewhere Specified | 5129B - Construction of Other Buildings | 
0EA380C0FEA96F47BF72FD03F2CB3BB7,FAYKAHBUCD6Q,,Organ & Associates,Organ & Associates,,709 689-6030,,,St. John's,Newfoundland And Labrador,12 Circular Road,,A1C2Z1,Management consulting specializing in evaluation data analysis and program design and development,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=0EA380C0FEA96F47BF72FD03F2CB3BB7,541611 - Administrative Management and General Management Consulting Services,541619 - Other Management Consulting Services | ,B302A - Feasibility Studies/Needs Analysis | 
05A6210D88657A4AB88438030055826D,5AYKAHBSTNBY,,Original 403,Tory Manywounds Gallery Inc.,tory@original403.com,4038886676,,https://www.original403.com,Calgary,Alberta,703 250 sage valley rd nw,,t3r0r6,Original 403 creates ready to drink cocktails and craft water in AlbertaBringing Alberta the best,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=05A6210D88657A4AB88438030055826D, - ,312140 - Distilleries | ,R019E - Business Services | N8960 - Beverages  Non-Alcoholic (replaced by gsin N8960Z) | 
F10E29B37AB4E041B2B2D2A0636A8941,FAYKAHCXHRMU,,ORIHWA GESTION ET DEVELOPPEMENT AUTOCHTONES INC,ORIHWA GESTION ET DEVELOPPEMENT AUTOCHTONES INC,,(418)580-6205,,,Wendake,Quebec,40 CHEF PAUL VINCENT,,G0A4V0,grosiste et distributeur de matriaux et dquipements de toutes sortes,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=F10E29B37AB4E041B2B2D2A0636A8941,446199 - All Other Health and Personal Care Stores,,R019E - Business Services | N6505 - Drugs and Biologicals | 
97E049E364915173E0531B96D48E86D3,7AYKAH6HTNPP,,Orihwa inc.,Orihwa inc.,luclaine50@hotmail.com,,,,Wendake,Quebec,40  rue Chef-Philippe-Vincent,,G0A4V0,Aboriginal public affairs management and development,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=97E049E364915173E0531B96D48E86D3,914110 - Aboriginal Public Administration,,N5820 - Radio and Television Communications Equipment  Except Airborne | 
E74A80E7EA96774992301904709423AE,7AYKAHKGFQS2,,Orville Smoke Wellness Centre,Dakota Plains Wahpeton Oyate Real Estate GP Co. Ltd.,manager@orvillesmokecentre.com,204-318-1683,204-318-2145,https://www orvillesmokecentre.com,Winnipeg,Manitoba,356 Assiniboine Avenue,,R3C 0Y1,Dakota Plains Wahpeton Oyate has made their first major economic investment targeting the crucially underserved medical boarding market in the city of Winnipeg Guests staying in Winnipeg for medical treatment often have limited options staying ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=E74A80E7EA96774992301904709423AE, - ,,V502BAA - Hotels  Motels and Boarding Houses with Cooking Facilities | 
58FCF228749DAB498818476680598BFA,8B6B1FBJEEVN,2024-05-02,OSHTUGON COMPUTERS LP,OSHTUGON COMPUTERS LP,jdallaire@tkggroup.ca,8076202054,,https://www.oshtugon.com/blog/category/laptops,Dryden,Ontario,539 Government St,,P8N 2P6,Thawikayhigan LP TKG is owned equally by Kingfisher Lake First Nation Kasabonika Lake First Nation Kitchenuhmaykoosib Inninuwug Wapekeka Wawakapewin and Wunnumin Lake First Nations TKG was established in November 2018 to secure contract ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=58FCF228749DAB498818476680598BFA, - ,517111 - Wired Telecommunications Carriers (except Cable) | 417310 - Computer  Computer Peripheral and Pre-Packaged Software Wholesaler-Distributors | ,N7710 - Musical Instruments | N7510 - Office Supplies | N7520 - Office Devices and Accessories | 
A76BB6E349058540A473967424ADFDC0,BAYKAHE546RG,,OSL Solutions,7808631 CANADA INC,jeff@oslsolutions.com,6132880250,,https://www.oslsolutions.com,Ottawa,Ontario,383 parkdale ave suite 310,,K1Y 4R4,OSL is an experienced and proven provider of Scheduling Time  Attendance TAS and Employee Management Systems with multiple deployments in large  small organizations throughout Canada and the United States OSL is a software and services ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=A76BB6E349058540A473967424ADFDC0, - ,541510 - Computer Systems Design and Related Services | 611420 - Computer Training | ,R019E - Business Services | N7045 - Computer Supplies | 
37CB54062F2AD94098492EAFFF4EA4AC,6AYKAHJ328RX,,Osoyoos Indian Band,Osoyoos Indian Band,jlavallee@oib.ca,250-498-3444,,,Oliver,British Columbia,1155 SenPokChin Blvd,,V0H1T8,Osoyoos Indian Band has a number of companies,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=37CB54062F2AD94098492EAFFF4EA4AC, - ,,
107E5B37B986F9469BAD3C4A1591582B,7AYKAHJ36QPG,,Osoyoos Indian Band Development LLP,Osoyoos Indian Band Development LLP,jlavallee@oib.ca,2504983444,,,Oliver,British Columbia,1155 SenPokChin Blvd,1155 SenPokChin Blvd,V0H1T8,Osoyoos Indian Band Development company is 100 owned by the Osoyoos Indian Band and is in the business of business development,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=107E5B37B986F9469BAD3C4A1591582B, - ,,
8183F83E81B6BB4082C0FFED41C23936,4AYKAHKES7ZX,,Osprey Electric Ltd,Osprey Electric Ltd,Tcody@ospreyelectric.com,250-586-6220,250-586-1770,https://Ospreyelectric.com,Parksville,British Columbia,1003 Herring Gull Way #3,,V2P 2N1,Osprey Electric is the preferred choice for Residential Solar and Commercial electrical contracting for Western BC Northern Canada and Vancouver Island We provide professional electrical construction renovation design-assist and energy ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=8183F83E81B6BB4082C0FFED41C23936, - ,,
BD707D93D63B5848A53C133C7C5A8DCD,5AYKAHC3075U,,Ottawa Valley Construction,168012 Canada Inc.,meloche.john@gmail.com,6132610124,8195615560,,Gatineau,Quebec,56 rue de Beauvallon,,J8T5Z8,Construction Renovations Retrofit Painting Interior Systems Roofing,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=BD707D93D63B5848A53C133C7C5A8DCD, - ,23 - Construction | 55 - Management of Companies and Enterprises | ,5139A - Construction Services  Not Elsewhere Specified | 
4CE86169641E4740857994EB416D9D46,9B7MS9H25JEN,2024-07-09,Outlaw Overhaul Restorations Limited,Outlaw Overhaul Restorations Limited,outlawoverhaul@gmail.com,7809076158,,,Devon,Alberta,72 Birchwood Drive,,T9G2J1,We specialize in property restoration after fires floods and other insurable losses starting from emergency to repairs We consult on insurable losses for homeowners business and condoproperty managers We can provide cost consulting for ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=4CE86169641E4740857994EB416D9D46, - ,236220 - Commercial and Institutional Building Construction | 236110 - Residential Building Construction | ,5153A - Roofing  Siding and Sheet Metal Installation Services | 5153B - Roofing and Waterproofing | 5173B - Painting Work | 5173BB - Painting Services - Exterior | 5179FB - General Contractor Services  Not Elsewhere Specified | 
5628A390EAA48447A76985269FA61AAA,AB77413V8W0B,2024-08-05,Outsource,2464325 ALBERTA INC.,info@myoutsource.ca,7809011483,,https://myoutsource.ca/,Edmonton,Alberta,18707 54 Avenue Northwest,,T6M 1Z4,Outsource is a proud Indigenous Mtis-owned company based in Alberta Canada providing workforce solutions by connecting skilled personnel with businesses in need Specializing in locating and supplying subcontractors for various types of work ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=5628A390EAA48447A76985269FA61AAA, - ,213111 - Oil and Gas Contract Drilling | 213119 - Other Support Activities for Mining | 213117 - Contract Drilling (except Oil and Gas) | 213118 - Services to Oil and Gas Extraction | ,J019A - Maintenance  Repair  Modification  Rebuilding & Installation of Equipment related to Ships | 
DEF6EC54466BF24E9B612725D828243C,EB8VPHJKBHT1,2024-09-13,Ouwah Store,Edward Webb,ouwahstore@gmail.com,5145883162,,https://ouwahstore.com/,Chisasibi,Quebec,18 Fort George Road #151,PO Box #151,J0M 1E0,Ouwah store is an on reserve retail and service store We provide promotional items clothing arts and crafts supplies to people and native and non native entities such as goverment school boards health boards etc,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=DEF6EC54466BF24E9B612725D828243C, - ,,T014E5 - Promotional Items (Printed Only) | 
08672E4618D9EF43979DD86A1E4ADBE2,5AYKAHNTJETX,,Ovie's Native Inspirations,Robert Augustine,oviesnativeinspirations@gmail.com,9023034702,,https://www.facebook.com/profile.php?id=100065252753543,Lennox Island,Prince Edward Island,28 Eagle Feather Trail,,C0B1J0,We obtain and sell all handmade authentic indigenous items Some items include but not limited to-Crafts-Baskets -Artwork-Displays-Beadwork-Birchbark items-Wood burning-Traditional wear-Quill work-Jewelry-Toiletries such as hand soap lotion ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=08672E4618D9EF43979DD86A1E4ADBE2, - ,,
6A000705CB6220478EAE3BEB22BC226E,6B6VJEY69JBC,2024-08-14,Ozaawi Solutions Inc.,Ozaawi Solutions Inc.,suniat@i4c.com,6132716421,,https://ozaawisolutions.ca,Kanata,Ontario,201-1283 Teron Road,,K2K 0J7,Ozaawi Solutions helps to solve both business and technical challenges by pairing exceptionally talented experts with the appropriate solutions designed to modernize and optimize your business and business processes Specifically this includes ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=6A000705CB6220478EAE3BEB22BC226E, - ,561310 - Employment Placement Agencies and Executive Search Services | ,
259727DF7E6BC649B26EDDFCCB1F0366,8AYKAHJ491VK,,Ozhitoon Inc.,Ozhitoon Inc.,chrismcmorland@gmail.com,7133409286,,,Sicamous,British Columbia,1217 Shuswap Avenue,,V0E2V0,Building indigenous net zero attainable housing that is aligned with environmental indigenous and local municipalities goals for future development driving innovation and creating a built environment that encapsulates the visions of all communities ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=259727DF7E6BC649B26EDDFCCB1F0366, - ,,
BD21DF118A96F9458994F23DF8F7EB61,EAYKAHDFMY7A,,Pace Project Management Ltd.,Pace Project Management Ltd.,conner@pace-pm.com,(403)200-7693,,https://www.pace-pm.com,Calgary,Alberta,Box 27084 - 11300 Tuscany Blvd NW,,T3L2V7,A proud indigenous owned company offering superior services for the Western Canadian Oil  Gas Sector With over 285 years collective experience in the energy sector PACE guarantees the most effective solutions for our clients From concept ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=BD21DF118A96F9458994F23DF8F7EB61, - ,213119 - Other Support Activities for Mining | 551114 - Head Offices | 561990 - All Other Support Services | ,R123AH - Project Management Services | 
438B2CE9DFDCA74793AB3C50B6613D74,AB1BD47XTK9E,2023-08-10,Paint Pot Trails,Paint Pot Trails,swhite4success@shaw.ca,4035884050,,,Red Deer,Alberta,Po box 22024 west park Red Deer Alberta T4N 6X4,,T4N6X4,Construction General contractingEarth worksTrail buildingHeavy equipment,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=438B2CE9DFDCA74793AB3C50B6613D74, - ,,
E7C7CC70532AAF4EA0993C486814AA6E,5B1QAC6KTJH8,2023-08-24,Pamihtâw Consulting Inc.,Pamihtâw Consulting Inc.,devin.gambler@pamihtaw.com,7782571196,,https://www.pawmihtaw.com,Kamloops,British Columbia,421 Mount Paul Way,SUNNYCREST AVE,V2H 1A7, Pamihtw Woodlands Cree-Nehiyaw shethey take care of look after attend to tends drive manage st eg a business We are your go-to people the ones that never let you down the one that handles tough problems with a thoughtful ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=E7C7CC70532AAF4EA0993C486814AA6E,541611 - Administrative Management and General Management Consulting Services,,D302AAJ - Informatics Professional and Consulting Services  Requirements  Analysis  Feasibility Studies | D302AAR - Informatics Professional and Consulting Services  Systems Management  Project Management  EDP Management Consulting | R019F - Consulting Services | 
A49F733B6627E74CA27B5EBA8B0418E9,1AYKAHGHT92M,,Pampered Pet Box Inc.,Pampered Pet Box Inc.,leah@pamperedpetbox.com,7807996406,,https://www.pamperedpetbox.com,Fort Mcmurray,Alberta,123 Prospect Drive,,T9K0W4,Pampered Pet Box is a monthly pet box filled with fun toys all natural treats and cute accessories to pamper your best friend- delivered right to your door every month You pick the length of the subscription month to month 6-months at a ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=A49F733B6627E74CA27B5EBA8B0418E9,453910 - Pet and Pet Supplies Stores,,N9999 - Miscellaneous Items | 
15E1B4D67E8DBC48B17E21DAD8F66FEE,7B4KFF36VGZB,2024-01-31,Pan Arctic Inuit Logistics Corporation,Pan Arctic Inuit Logistics Corporation,clint.davis@north35.ca,4168182111,,,Iqaluit,Nunavut,Inuksugait Plaza Phase II BLDG 1104B,Suite 210  BOX 1559,X0A0H0,Pan Arctic Inuit Logistics PAIL Corporation is a holding company owned equally by five Inuit Development Corporations and one Inuit corporation representing all of Inuit Nunangat Inuit Homeland  PAIL is the majority owner of Nasittuq Corporation ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=15E1B4D67E8DBC48B17E21DAD8F66FEE, - ,,
97CCC7813D63134BAD54EE3A61001B51,1B61VNF9B5TX,2024-04-11,Pantara Contracting,Michael Belyan,m.belyan@pantaracontracting.com,7805365666,,,High Prairie,Alberta,Po box 564,,T0G 1E0,Pantara Contracting provides trucking services which include a fleet of dump trucks and water trucks We service the forestry industry building winter roads dust control and fire suppressionprevention efforts working with local mills We supply ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=97CCC7813D63134BAD54EE3A61001B51, - ,,
97E049E362D15173E0531B96D48E86D3,8B1FTXZGVADF,,Papasay Management LP,Papasay Management Corporation,jhatton@bnafn.ca,,,http://www.papasay.ca,Macdiarmid,Ontario,1 Copper Thunderbird Road,Sand Point FN,P0T2B0,Papasay Management Corporation is working to build a strong economic future for the people of Bingwi Neyaashi Anishinaabek First Nation httppapasayca,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=97E049E362D15173E0531B96D48E86D3,561722 - Janitorial Services (except Window Cleaning),212323 - Sand and Gravel Mining and Quarrying | 321999 - All Other Miscellaneous Wood Product Manufacturing | ,5139C - General Heavy Construction | F010B - Forestry Services  Not Elsewhere Specified | 5131C - Highways  Roads  Railways   Airfield Runways | K100A - Cleaning and Maintenance  Janitorial | N5510 - Lumber and Related Basic Wood Material | 
97E049E360995173E0531B96D48E86D3,5AZJE04SZC1N,,Paramount Structures Inc.,Paramount Structures Inc.,info@psi-structures.com,(403) 968-3526,,http://www.psi-structures.com,Calgary,Alberta,209 Riverwood Close,,T2C3Z6,Steel Modular Building Solutions We engineer design and manufacture durable steel modular solutions for the Blast resistant Modular BRMs modular housing and mobile work camp sectors,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=97E049E360995173E0531B96D48E86D3,332311 - Prefabricated Metal Building and Component Manufacturing,238990 - All Other Specialty Trade Contractors | 321991 - Manufactured (Mobile) Home Manufacturing | ,5129B - Construction of Other Buildings | 
97E049E35FA15173E0531B96D48E86D3,7AYKAH969C47,,Parking BOXX,Parking BOXX Corp,sales@parkingboxx.com,800-518-1230,,http://www.parkingboxx.com,Sarnia,Ontario,1040 Degurse Dr.,,N7T7H5,Parking BOXX manufactures a full-line of Parking Equipment  Parking Systems  We have over 50 years of parking industry experience 60 dealers in North America and parking sites in operation from Los Angeles to the Caribbean to Newfoundland ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=97E049E35FA15173E0531B96D48E86D3,333310 - Commercial and Service Industry Machinery Manufacturing,334512 - Measuring  Medical and Controlling Devices Manufacturing | ,
ED378754FA706D4A988FB33A5799D890,8AYKAHDP67HF,,Paskwayak Scaffold Services,Paskwayak Scaffold Services,chop_hockey19@hotmail.com,204-617-7847,,,Opaskwayak,Manitoba,19 Bracken Dam,,R9A 1K4,we provide quality scaffolding services for industrial and commercial corporations,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=ED378754FA706D4A988FB33A5799D890, - ,23891 - Site Preparation Contractors | ,5139B - Engineering Works  Not Elsewhere Specified | 
A99F0DB1E2ED634486E435D0ADB53199,9B8QSYSJHP94,2024-09-13,Passionate Media Marketing Inc.,Passionate Media Marketing Inc.,info@passionatemediamarketing.com,778-986-3095,,https://passionatemediamarketing.com,St. Catharines,Ontario,40 Croydon Dr,,L2M1J4,Passionate Media Marketing is a dynamic and results-driven firm specializing in digital marketing sales enablement and business development We are more than just a marketing agency we are a growth partner committed to driving measurable ,,http://www.sac-isc.gc.ca/REA-IBD/eng/profile?id=A99F0DB1E2ED634486E435D0ADB53199, - ,541810 - Advertising Agencies | ,T003A - Advertising | 
